"Imbalance settlement period CET/CEST","Generation / + Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Generation / - Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Price for consumption [Currency/MWh] - SCA|DE(TenneT GER)","Currency","Status","Total Imbalance [MWh] - SCA|DE(TenneT GER)","Difference","Situation","Status"
"23.06.2021 12:15 - 23.06.2021 12:30","n/e","n/e","n/e","n/e","n/e","48","-4","Surplus","Final"
"23.06.2021 12:30 - 23.06.2021 12:45","n/e","n/e","n/e","n/e","n/e","15","-6","Deficit","Final"
"23.06.2021 12:45 - 23.06.2021 13:00","n/e","n/e","n/e","n/e","n/e","41","4","Surplus","Final"
"23.06.2021 13:00 - 23.06.2021 13:15","n/e","n/e","n/e","n/e","n/e","18","-2","Surplus","Final"
"23.06.2021 13:15 - 23.06.2021 13:30","n/e","n/e","n/e","n/e","n/e","5","-3","Deficit","Final"
"23.06.2021 13:30 - 23.06.2021 13:45","n/e","n/e","n/e","n/e","n/e","36","-3","Deficit","Final"
"23.06.2021 13:45 - 23.06.2021 14:00","n/e","n/e","n/e","n/e","n/e","47","4","Deficit","Final"
"23.06.2021 14:00 - 23.06.2021 14:15","n/e","n/e","n/e","n/e","n/e","92","-1","Deficit","Final"
"23.06.2021 14:15 - 23.06.2021 14:30","n/e","n/e","n/e","n/e","n/e","58","-3","Deficit","Final"
"23.06.2021 14:30 - 23.06.2021 14:45","n/e","n/e","n/e","n/e","n/e","64","-4","Deficit","Final"
"23.06.2021 14:45 - 23.06.2021 15:00","n/e","n/e","n/e","n/e","n/e","28","-4","Surplus","Final"
"23.06.2021 15:00 - 23.06.2021 15:15","n/e","n/e","n/e","n/e","n/e","86","-6","Deficit","Final"
"23.06.2021 15:15 - 23.06.2021 15:30","n/e","n/e","n/e","n/e","n/e","92","0","Deficit","Final"
"23.06.2021 15:30 - 23.06.2021 15:45","n/e","n/e","n/e","n/e","n/e","28","-9","Deficit","Final"
"23.06.2021 15:45 - 23.06.2021 16:00","n/e","n/e","n/e","n/e","n/e","17","-5","Deficit","Final"
"23.06.2021 16:00 - 23.06.2021 16:15","n/e","n/e","n/e","n/e","n/e","6","-8","Surplus","Final"
"23.06.2021 16:15 - 23.06.2021 16:30","n/e","n/e","n/e","n/e","n/e","7","-4","Surplus","Final"
"23.06.2021 16:30 - 23.06.2021 16:45","n/e","n/e","n/e","n/e","n/e","38","-4","Surplus","Final"
"23.06.2021 16:45 - 23.06.2021 17:00","n/e","n/e","n/e","n/e","n/e","63","-4","Surplus","Final"
"23.06.2021 17:00 - 23.06.2021 17:15","n/e","n/e","n/e","n/e","n/e","26","1","Deficit","Final"
"23.06.2021 17:15 - 23.06.2021 17:30","n/e","n/e","n/e","n/e","n/e","55","-4","Deficit","Final"
"23.06.2021 17:30 - 23.06.2021 17:45","n/e","n/e","n/e","n/e","n/e","94","-4","Deficit","Final"
"23.06.2021 17:45 - 23.06.2021 18:00","n/e","n/e","n/e","n/e","n/e","49","-2","Deficit","Final"
"23.06.2021 18:00 - 23.06.2021 18:15","n/e","n/e","n/e","n/e","n/e","119","8","Deficit","Final"
"23.06.2021 18:15 - 23.06.2021 18:30","n/e","n/e","n/e","n/e","n/e","110","1","Deficit","Final"
"23.06.2021 18:30 - 23.06.2021 18:45","n/e","n/e","n/e","n/e","n/e","96","-2","Deficit","Final"
"23.06.2021 18:45 - 23.06.2021 19:00","n/e","n/e","n/e","n/e","n/e","103","-7","Deficit","Final"
"23.06.2021 19:00 - 23.06.2021 19:15","n/e","n/e","n/e","n/e","n/e","119","3","Deficit","Final"
"23.06.2021 19:15 - 23.06.2021 19:30","n/e","n/e","n/e","n/e","n/e","109","0","Deficit","Final"
"23.06.2021 19:30 - 23.06.2021 19:45","n/e","n/e","n/e","n/e","n/e","101","-6","Deficit","Final"
"23.06.2021 19:45 - 23.06.2021 20:00","n/e","n/e","n/e","n/e","n/e","114","-1","Deficit","Final"
"23.06.2021 20:00 - 23.06.2021 20:15","n/e","n/e","n/e","n/e","n/e","104","-6","Deficit","Final"
"23.06.2021 20:15 - 23.06.2021 20:30","n/e","n/e","n/e","n/e","n/e","69","-5","Deficit","Final"
"23.06.2021 20:30 - 23.06.2021 20:45","n/e","n/e","n/e","n/e","n/e","86","-4","Deficit","Final"
"23.06.2021 20:45 - 23.06.2021 21:00","n/e","n/e","n/e","n/e","n/e","80","-1","Deficit","Final"
"23.06.2021 21:00 - 23.06.2021 21:15","n/e","n/e","n/e","n/e","n/e","101","-6","Deficit","Final"
"23.06.2021 21:15 - 23.06.2021 21:30","n/e","n/e","n/e","n/e","n/e","78","0","Deficit","Final"
"23.06.2021 21:30 - 23.06.2021 21:45","n/e","n/e","n/e","n/e","n/e","37","-3","Deficit","Final"
"23.06.2021 21:45 - 23.06.2021 22:00","n/e","n/e","n/e","n/e","n/e","52","0","Deficit","Final"
"23.06.2021 22:00 - 23.06.2021 22:15","n/e","n/e","n/e","n/e","n/e","85","-7","Deficit","Final"
"23.06.2021 22:15 - 23.06.2021 22:30","n/e","n/e","n/e","n/e","n/e","55","3","Deficit","Final"
"23.06.2021 22:30 - 23.06.2021 22:45","n/e","n/e","n/e","n/e","n/e","36","9","Deficit","Final"
"23.06.2021 22:45 - 23.06.2021 23:00","n/e","n/e","n/e","n/e","n/e","29","10","Deficit","Final"
"23.06.2021 23:00 - 23.06.2021 23:15","n/e","n/e","n/e","n/e","n/e","102","-12","Deficit","Final"
"23.06.2021 23:15 - 23.06.2021 23:30","n/e","n/e","n/e","n/e","n/e","20","4","Deficit","Final"
"23.06.2021 23:30 - 23.06.2021 23:45","n/e","n/e","n/e","n/e","n/e","41","0","Deficit","Final"
"23.06.2021 23:45 - 24.06.2021 00:00","n/e","n/e","n/e","n/e","n/e","5","14","Surplus","Final"
"24.06.2021 00:00 - 24.06.2021 00:15","n/e","n/e","n/e","n/e","n/e","23","-15","Surplus","Final"
"24.06.2021 00:15 - 24.06.2021 00:30","n/e","n/e","n/e","n/e","n/e","13","-3","Surplus","Final"
"24.06.2021 00:30 - 24.06.2021 00:45","n/e","n/e","n/e","n/e","n/e","4","8","Deficit","Final"
"24.06.2021 00:45 - 24.06.2021 01:00","n/e","n/e","n/e","n/e","n/e","82","5","Surplus","Final"
"24.06.2021 01:00 - 24.06.2021 01:15","n/e","n/e","n/e","n/e","n/e","64","-6","Surplus","Final"
"24.06.2021 01:15 - 24.06.2021 01:30","n/e","n/e","n/e","n/e","n/e","39","6","Surplus","Final"
"24.06.2021 01:30 - 24.06.2021 01:45","n/e","n/e","n/e","n/e","n/e","27","0","Surplus","Final"
"24.06.2021 01:45 - 24.06.2021 02:00","n/e","n/e","n/e","n/e","n/e","7","4","Surplus","Final"
"24.06.2021 02:00 - 24.06.2021 02:15","n/e","n/e","n/e","n/e","n/e","66","-2","Deficit","Final"
"24.06.2021 02:15 - 24.06.2021 02:30","n/e","n/e","n/e","n/e","n/e","61","4","Deficit","Final"
"24.06.2021 02:30 - 24.06.2021 02:45","n/e","n/e","n/e","n/e","n/e","97","-3","Deficit","Final"
"24.06.2021 02:45 - 24.06.2021 03:00","n/e","n/e","n/e","n/e","n/e","98","3","Deficit","Final"
"24.06.2021 03:00 - 24.06.2021 03:15","n/e","n/e","n/e","n/e","n/e","80","-2","Deficit","Final"
"24.06.2021 03:15 - 24.06.2021 03:30","n/e","n/e","n/e","n/e","n/e","60","3","Deficit","Final"
"24.06.2021 03:30 - 24.06.2021 03:45","n/e","n/e","n/e","n/e","n/e","48","2","Deficit","Final"
"24.06.2021 03:45 - 24.06.2021 04:00","n/e","n/e","n/e","n/e","n/e","14","0","Deficit","Final"
"24.06.2021 04:00 - 24.06.2021 04:15","n/e","n/e","n/e","n/e","n/e","40","-4","Deficit","Final"
"24.06.2021 04:15 - 24.06.2021 04:30","n/e","n/e","n/e","n/e","n/e","37","2","Deficit","Final"
"24.06.2021 04:30 - 24.06.2021 04:45","n/e","n/e","n/e","n/e","n/e","37","2","Deficit","Final"
"24.06.2021 04:45 - 24.06.2021 05:00","n/e","n/e","n/e","n/e","n/e","15","1","Deficit","Final"
"24.06.2021 05:00 - 24.06.2021 05:15","n/e","n/e","n/e","n/e","n/e","27","1","Surplus","Final"
"24.06.2021 05:15 - 24.06.2021 05:30","n/e","n/e","n/e","n/e","n/e","43","2","Surplus","Final"
"24.06.2021 05:30 - 24.06.2021 05:45","n/e","n/e","n/e","n/e","n/e","29","4","Surplus","Final"
"24.06.2021 05:45 - 24.06.2021 06:00","n/e","n/e","n/e","n/e","n/e","45","1","Surplus","Final"
"24.06.2021 06:00 - 24.06.2021 06:15","n/e","n/e","n/e","n/e","n/e","114","7","Surplus","Final"
"24.06.2021 06:15 - 24.06.2021 06:30","n/e","n/e","n/e","n/e","n/e","57","4","Surplus","Final"
"24.06.2021 06:30 - 24.06.2021 06:45","n/e","n/e","n/e","n/e","n/e","40","1","Surplus","Final"
"24.06.2021 06:45 - 24.06.2021 07:00","n/e","n/e","n/e","n/e","n/e","14","-4","Surplus","Final"
"24.06.2021 07:00 - 24.06.2021 07:15","n/e","n/e","n/e","n/e","n/e","8","6","Surplus","Final"
"24.06.2021 07:15 - 24.06.2021 07:30","n/e","n/e","n/e","n/e","n/e","13","-4","Deficit","Final"
"24.06.2021 07:30 - 24.06.2021 07:45","n/e","n/e","n/e","n/e","n/e","27","-8","Deficit","Final"
"24.06.2021 07:45 - 24.06.2021 08:00","n/e","n/e","n/e","n/e","n/e","13","2","Deficit","Final"
"24.06.2021 08:00 - 24.06.2021 08:15","n/e","n/e","n/e","n/e","n/e","24","-2","Deficit","Final"
"24.06.2021 08:15 - 24.06.2021 08:30","n/e","n/e","n/e","n/e","n/e","7","1","Surplus","Final"
"24.06.2021 08:30 - 24.06.2021 08:45","n/e","n/e","n/e","n/e","n/e","28","4","Surplus","Final"
"24.06.2021 08:45 - 24.06.2021 09:00","n/e","n/e","n/e","n/e","n/e","3","2","Surplus","Final"
"24.06.2021 09:00 - 24.06.2021 09:15","n/e","n/e","n/e","n/e","n/e","23","0","Deficit","Final"
"24.06.2021 09:15 - 24.06.2021 09:30","n/e","n/e","n/e","n/e","n/e","4","3","Surplus","Final"
"24.06.2021 09:30 - 24.06.2021 09:45","n/e","n/e","n/e","n/e","n/e","63","0","Deficit","Final"
"24.06.2021 09:45 - 24.06.2021 10:00","n/e","n/e","n/e","n/e","n/e","122","3","Deficit","Final"
"24.06.2021 10:00 - 24.06.2021 10:15","n/e","n/e","n/e","n/e","n/e","132","-1","Deficit","Final"
"24.06.2021 10:15 - 24.06.2021 10:30","n/e","n/e","n/e","n/e","n/e","119","-2","Deficit","Final"
"24.06.2021 10:30 - 24.06.2021 10:45","n/e","n/e","n/e","n/e","n/e","98","0","Deficit","Final"
"24.06.2021 10:45 - 24.06.2021 11:00","n/e","n/e","n/e","n/e","n/e","54","-4","Deficit","Final"
"24.06.2021 11:00 - 24.06.2021 11:15","n/e","n/e","n/e","n/e","n/e","25","2","Surplus","Final"
"24.06.2021 11:15 - 24.06.2021 11:30","n/e","n/e","n/e","n/e","n/e","64","2","Surplus","Final"
"24.06.2021 11:30 - 24.06.2021 11:45","n/e","n/e","n/e","n/e","n/e","57","2","Surplus","Final"
"24.06.2021 11:45 - 24.06.2021 12:00","n/e","n/e","n/e","n/e","n/e","29","-1","Surplus","Final"
"24.06.2021 12:00 - 24.06.2021 12:15","n/e","n/e","n/e","n/e","n/e","56","6","Surplus","Final"
"24.06.2021 12:15 - 24.06.2021 12:30","n/e","n/e","n/e","n/e","n/e","22","4","Deficit","Final"
"24.06.2021 12:30 - 24.06.2021 12:45","n/e","n/e","n/e","n/e","n/e","48","0","Deficit","Final"
"24.06.2021 12:45 - 24.06.2021 13:00","n/e","n/e","n/e","n/e","n/e","15","3","Deficit","Final"
"24.06.2021 13:00 - 24.06.2021 13:15","n/e","n/e","n/e","n/e","n/e","126","-9","Deficit","Final"
"24.06.2021 13:15 - 24.06.2021 13:30","n/e","n/e","n/e","n/e","n/e","82","4","Deficit","Final"
"24.06.2021 13:30 - 24.06.2021 13:45","n/e","n/e","n/e","n/e","n/e","78","1","Deficit","Final"
"24.06.2021 13:45 - 24.06.2021 14:00","n/e","n/e","n/e","n/e","n/e","68","9","Deficit","Final"
"24.06.2021 14:00 - 24.06.2021 14:15","n/e","n/e","n/e","n/e","n/e","130","-1","Deficit","Final"
"24.06.2021 14:15 - 24.06.2021 14:30","n/e","n/e","n/e","n/e","n/e","115","3","Deficit","Final"
"24.06.2021 14:30 - 24.06.2021 14:45","n/e","n/e","n/e","n/e","n/e","110","-1","Deficit","Final"
"24.06.2021 14:45 - 24.06.2021 15:00","n/e","n/e","n/e","n/e","n/e","1","10","Surplus","Final"
"24.06.2021 15:00 - 24.06.2021 15:15","n/e","n/e","n/e","n/e","n/e","38","1","Deficit","Final"
"24.06.2021 15:15 - 24.06.2021 15:30","n/e","n/e","n/e","n/e","n/e","20","-2","Surplus","Final"
"24.06.2021 15:30 - 24.06.2021 15:45","n/e","n/e","n/e","n/e","n/e","41","2","Surplus","Final"
"24.06.2021 15:45 - 24.06.2021 16:00","n/e","n/e","n/e","n/e","n/e","133","1","Surplus","Final"
"24.06.2021 16:00 - 24.06.2021 16:15","n/e","n/e","n/e","n/e","n/e","110","1","Surplus","Final"
"24.06.2021 16:15 - 24.06.2021 16:30","n/e","n/e","n/e","n/e","n/e","103","1","Surplus","Final"
"24.06.2021 16:30 - 24.06.2021 16:45","n/e","n/e","n/e","n/e","n/e","30","3","Deficit","Final"
"24.06.2021 16:45 - 24.06.2021 17:00","n/e","n/e","n/e","n/e","n/e","161","1","Deficit","Final"
"24.06.2021 17:00 - 24.06.2021 17:15","n/e","n/e","n/e","n/e","n/e","186","4","Deficit","Final"
"24.06.2021 17:15 - 24.06.2021 17:30","n/e","n/e","n/e","n/e","n/e","249","1","Deficit","Final"
"24.06.2021 17:30 - 24.06.2021 17:45","n/e","n/e","n/e","n/e","n/e","260","3","Deficit","Final"
"24.06.2021 17:45 - 24.06.2021 18:00","n/e","n/e","n/e","n/e","n/e","198","2","Deficit","Final"
"24.06.2021 18:00 - 24.06.2021 18:15","n/e","n/e","n/e","n/e","n/e","121","10","Deficit","Final"
"24.06.2021 18:15 - 24.06.2021 18:30","n/e","n/e","n/e","n/e","n/e","126","0","Deficit","Final"
"24.06.2021 18:30 - 24.06.2021 18:45","n/e","n/e","n/e","n/e","n/e","78","0","Deficit","Final"
"24.06.2021 18:45 - 24.06.2021 19:00","n/e","n/e","n/e","n/e","n/e","86","0","Deficit","Final"
"24.06.2021 19:00 - 24.06.2021 19:15","n/e","n/e","n/e","n/e","n/e","76","8","Deficit","Final"
"24.06.2021 19:15 - 24.06.2021 19:30","n/e","n/e","n/e","n/e","n/e","101","0","Deficit","Final"
"24.06.2021 19:30 - 24.06.2021 19:45","n/e","n/e","n/e","n/e","n/e","84","1","Deficit","Final"
"24.06.2021 19:45 - 24.06.2021 20:00","n/e","n/e","n/e","n/e","n/e","74","2","Deficit","Final"
"24.06.2021 20:00 - 24.06.2021 20:15","n/e","n/e","n/e","n/e","n/e","76","0","Deficit","Final"
"24.06.2021 20:15 - 24.06.2021 20:30","n/e","n/e","n/e","n/e","n/e","69","1","Deficit","Final"
"24.06.2021 20:30 - 24.06.2021 20:45","n/e","n/e","n/e","n/e","n/e","32","1","Deficit","Final"
"24.06.2021 20:45 - 24.06.2021 21:00","n/e","n/e","n/e","n/e","n/e","29","2","Deficit","Final"
"24.06.2021 21:00 - 24.06.2021 21:15","n/e","n/e","n/e","n/e","n/e","8","-2","Deficit","Final"
"24.06.2021 21:15 - 24.06.2021 21:30","n/e","n/e","n/e","n/e","n/e","2","2","Deficit","Final"
"24.06.2021 21:30 - 24.06.2021 21:45","n/e","n/e","n/e","n/e","n/e","15","5","Surplus","Final"
"24.06.2021 21:45 - 24.06.2021 22:00","n/e","n/e","n/e","n/e","n/e","62","8","Surplus","Final"
"24.06.2021 22:00 - 24.06.2021 22:15","n/e","n/e","n/e","n/e","n/e","55","-3","Surplus","Final"
"24.06.2021 22:15 - 24.06.2021 22:30","n/e","n/e","n/e","n/e","n/e","67","-4","Surplus","Final"
"24.06.2021 22:30 - 24.06.2021 22:45","n/e","n/e","n/e","n/e","n/e","91","3","Surplus","Final"
"24.06.2021 22:45 - 24.06.2021 23:00","n/e","n/e","n/e","n/e","n/e","132","8","Surplus","Final"
"24.06.2021 23:00 - 24.06.2021 23:15","n/e","n/e","n/e","n/e","n/e","74","-9","Surplus","Final"
"24.06.2021 23:15 - 24.06.2021 23:30","n/e","n/e","n/e","n/e","n/e","66","6","Surplus","Final"
"24.06.2021 23:30 - 24.06.2021 23:45","n/e","n/e","n/e","n/e","n/e","40","4","Surplus","Final"
"24.06.2021 23:45 - 25.06.2021 00:00","n/e","n/e","n/e","n/e","n/e","55","10","Surplus","Final"
"25.06.2021 00:00 - 25.06.2021 00:15","n/e","n/e","n/e","n/e","n/e","31","-14","Surplus","Final"
"25.06.2021 00:15 - 25.06.2021 00:30","n/e","n/e","n/e","n/e","n/e","33","3","Surplus","Final"
"25.06.2021 00:30 - 25.06.2021 00:45","n/e","n/e","n/e","n/e","n/e","20","7","Surplus","Final"
"25.06.2021 00:45 - 25.06.2021 01:00","n/e","n/e","n/e","n/e","n/e","20","13","Surplus","Final"
"25.06.2021 01:00 - 25.06.2021 01:15","n/e","n/e","n/e","n/e","n/e","8","-4","Deficit","Final"
"25.06.2021 01:15 - 25.06.2021 01:30","n/e","n/e","n/e","n/e","n/e","27","6","Deficit","Final"
"25.06.2021 01:30 - 25.06.2021 01:45","n/e","n/e","n/e","n/e","n/e","18","1","Deficit","Final"
"25.06.2021 01:45 - 25.06.2021 02:00","n/e","n/e","n/e","n/e","n/e","13","12","Deficit","Final"
"25.06.2021 02:00 - 25.06.2021 02:15","n/e","n/e","n/e","n/e","n/e","10","-4","Surplus","Final"
"25.06.2021 02:15 - 25.06.2021 02:30","n/e","n/e","n/e","n/e","n/e","19","5","Surplus","Final"
"25.06.2021 02:30 - 25.06.2021 02:45","n/e","n/e","n/e","n/e","n/e","13","1","Surplus","Final"
"25.06.2021 02:45 - 25.06.2021 03:00","n/e","n/e","n/e","n/e","n/e","19","6","Surplus","Final"
"25.06.2021 03:00 - 25.06.2021 03:15","n/e","n/e","n/e","n/e","n/e","13","-4","Surplus","Final"
"25.06.2021 03:15 - 25.06.2021 03:30","n/e","n/e","n/e","n/e","n/e","13","-3","Surplus","Final"
"25.06.2021 03:30 - 25.06.2021 03:45","n/e","n/e","n/e","n/e","n/e","11","-2","Surplus","Final"
"25.06.2021 03:45 - 25.06.2021 04:00","n/e","n/e","n/e","n/e","n/e","3","-1","Deficit","Final"
"25.06.2021 04:00 - 25.06.2021 04:15","n/e","n/e","n/e","n/e","n/e","11","2","Surplus","Final"
"25.06.2021 04:15 - 25.06.2021 04:30","n/e","n/e","n/e","n/e","n/e","13","2","Surplus","Final"
"25.06.2021 04:30 - 25.06.2021 04:45","n/e","n/e","n/e","n/e","n/e","7","0","Surplus","Final"
"25.06.2021 04:45 - 25.06.2021 05:00","n/e","n/e","n/e","n/e","n/e","18","0","Surplus","Final"
"25.06.2021 05:00 - 25.06.2021 05:15","n/e","n/e","n/e","n/e","n/e","25","4","Surplus","Final"
"25.06.2021 05:15 - 25.06.2021 05:30","n/e","n/e","n/e","n/e","n/e","38","-1","Surplus","Final"
"25.06.2021 05:30 - 25.06.2021 05:45","n/e","n/e","n/e","n/e","n/e","31","-4","Surplus","Final"
"25.06.2021 05:45 - 25.06.2021 06:00","n/e","n/e","n/e","n/e","n/e","47","2","Surplus","Final"
"25.06.2021 06:00 - 25.06.2021 06:15","n/e","n/e","n/e","n/e","n/e","61","0","Surplus","Final"
"25.06.2021 06:15 - 25.06.2021 06:30","n/e","n/e","n/e","n/e","n/e","35","-1","Surplus","Final"
"25.06.2021 06:30 - 25.06.2021 06:45","n/e","n/e","n/e","n/e","n/e","5","-8","Deficit","Final"
"25.06.2021 06:45 - 25.06.2021 07:00","n/e","n/e","n/e","n/e","n/e","18","-4","Deficit","Final"
"25.06.2021 07:00 - 25.06.2021 07:15","n/e","n/e","n/e","n/e","n/e","18","9","Surplus","Final"
"25.06.2021 07:15 - 25.06.2021 07:30","n/e","n/e","n/e","n/e","n/e","2","-2","Surplus","Final"
"25.06.2021 07:30 - 25.06.2021 07:45","n/e","n/e","n/e","n/e","n/e","45","-4","Surplus","Final"
"25.06.2021 07:45 - 25.06.2021 08:00","n/e","n/e","n/e","n/e","n/e","71","-3","Surplus","Final"
"25.06.2021 08:00 - 25.06.2021 08:15","n/e","n/e","n/e","n/e","n/e","50","2","Surplus","Final"
"25.06.2021 08:15 - 25.06.2021 08:30","n/e","n/e","n/e","n/e","n/e","52","2","Surplus","Final"
"25.06.2021 08:30 - 25.06.2021 08:45","n/e","n/e","n/e","n/e","n/e","64","1","Surplus","Final"
"25.06.2021 08:45 - 25.06.2021 09:00","n/e","n/e","n/e","n/e","n/e","39","-1","Surplus","Final"
"25.06.2021 09:00 - 25.06.2021 09:15","n/e","n/e","n/e","n/e","n/e","44","2","Surplus","Final"
"25.06.2021 09:15 - 25.06.2021 09:30","n/e","n/e","n/e","n/e","n/e","37","2","Surplus","Final"
"25.06.2021 09:30 - 25.06.2021 09:45","n/e","n/e","n/e","n/e","n/e","70","0","Surplus","Final"
"25.06.2021 09:45 - 25.06.2021 10:00","n/e","n/e","n/e","n/e","n/e","64","-3","Surplus","Final"
"25.06.2021 10:00 - 25.06.2021 10:15","n/e","n/e","n/e","n/e","n/e","95","1","Surplus","Final"
"25.06.2021 10:15 - 25.06.2021 10:30","n/e","n/e","n/e","n/e","n/e","140","7","Surplus","Final"
"25.06.2021 10:30 - 25.06.2021 10:45","n/e","n/e","n/e","n/e","n/e","74","5","Surplus","Final"
"25.06.2021 10:45 - 25.06.2021 11:00","n/e","n/e","n/e","n/e","n/e","69","3","Surplus","Final"
"25.06.2021 11:00 - 25.06.2021 11:15","n/e","n/e","n/e","n/e","n/e","36","-13","Surplus","Final"
"25.06.2021 11:15 - 25.06.2021 11:30","n/e","n/e","n/e","n/e","n/e","36","1","Surplus","Final"
"25.06.2021 11:30 - 25.06.2021 11:45","n/e","n/e","n/e","n/e","n/e","18","2","Surplus","Final"
"25.06.2021 11:45 - 25.06.2021 12:00","n/e","n/e","n/e","n/e","n/e","24","2","Surplus","Final"
"25.06.2021 12:00 - 25.06.2021 12:15","n/e","n/e","n/e","n/e","n/e","23","10","Deficit","Final"
"25.06.2021 12:15 - 25.06.2021 12:30","n/e","n/e","n/e","n/e","n/e","1","-3","Deficit","Final"
"25.06.2021 12:30 - 25.06.2021 12:45","n/e","n/e","n/e","n/e","n/e","31","-3","Surplus","Final"
"25.06.2021 12:45 - 25.06.2021 13:00","n/e","n/e","n/e","n/e","n/e","126","-6","Surplus","Final"
"25.06.2021 13:00 - 25.06.2021 13:15","n/e","n/e","n/e","n/e","n/e","98","-10","Surplus","Final"
"25.06.2021 13:15 - 25.06.2021 13:30","n/e","n/e","n/e","n/e","n/e","55","-4","Surplus","Final"
"25.06.2021 13:30 - 25.06.2021 13:45","n/e","n/e","n/e","n/e","n/e","10","1","Deficit","Final"
"25.06.2021 13:45 - 25.06.2021 14:00","n/e","n/e","n/e","n/e","n/e","13","4","Deficit","Final"
"25.06.2021 14:00 - 25.06.2021 14:15","n/e","n/e","n/e","n/e","n/e","31","-1","Surplus","Final"
"25.06.2021 14:15 - 25.06.2021 14:30","n/e","n/e","n/e","n/e","n/e","24","2","Surplus","Final"
"25.06.2021 14:30 - 25.06.2021 14:45","n/e","n/e","n/e","n/e","n/e","5","0","Surplus","Final"
"25.06.2021 14:45 - 25.06.2021 15:00","n/e","n/e","n/e","n/e","n/e","5","6","Deficit","Final"
"25.06.2021 15:00 - 25.06.2021 15:15","n/e","n/e","n/e","n/e","n/e","49","-3","Deficit","Final"
"25.06.2021 15:15 - 25.06.2021 15:30","n/e","n/e","n/e","n/e","n/e","49","3","Deficit","Final"
"25.06.2021 15:30 - 25.06.2021 15:45","n/e","n/e","n/e","n/e","n/e","40","1","Deficit","Final"
"25.06.2021 15:45 - 25.06.2021 16:00","n/e","n/e","n/e","n/e","n/e","63","-1","Deficit","Final"
"25.06.2021 16:00 - 25.06.2021 16:15","n/e","n/e","n/e","n/e","n/e","101","1","Deficit","Final"
"25.06.2021 16:15 - 25.06.2021 16:30","n/e","n/e","n/e","n/e","n/e","96","0","Deficit","Final"
"25.06.2021 16:30 - 25.06.2021 16:45","n/e","n/e","n/e","n/e","n/e","89","-2","Deficit","Final"
"25.06.2021 16:45 - 25.06.2021 17:00","n/e","n/e","n/e","n/e","n/e","67","3","Deficit","Final"
"25.06.2021 17:00 - 25.06.2021 17:15","n/e","n/e","n/e","n/e","n/e","4","8","Surplus","Final"
"25.06.2021 17:15 - 25.06.2021 17:30","n/e","n/e","n/e","n/e","n/e","53","0","Surplus","Final"
"25.06.2021 17:30 - 25.06.2021 17:45","n/e","n/e","n/e","n/e","n/e","63","0","Surplus","Final"
"25.06.2021 17:45 - 25.06.2021 18:00","n/e","n/e","n/e","n/e","n/e","88","1","Surplus","Final"
"25.06.2021 18:00 - 25.06.2021 18:15","n/e","n/e","n/e","n/e","n/e","126","7","Surplus","Final"
"25.06.2021 18:15 - 25.06.2021 18:30","n/e","n/e","n/e","n/e","n/e","98","2","Surplus","Final"
"25.06.2021 18:30 - 25.06.2021 18:45","n/e","n/e","n/e","n/e","n/e","94","-5","Surplus","Final"
"25.06.2021 18:45 - 25.06.2021 19:00","n/e","n/e","n/e","n/e","n/e","63","0","Surplus","Final"
"25.06.2021 19:00 - 25.06.2021 19:15","n/e","n/e","n/e","n/e","n/e","27","6","Deficit","Final"
"25.06.2021 19:15 - 25.06.2021 19:30","n/e","n/e","n/e","n/e","n/e","46","-2","Deficit","Final"
"25.06.2021 19:30 - 25.06.2021 19:45","n/e","n/e","n/e","n/e","n/e","23","0","Deficit","Final"
"25.06.2021 19:45 - 25.06.2021 20:00","n/e","n/e","n/e","n/e","n/e","7","1","Surplus","Final"
"25.06.2021 20:00 - 25.06.2021 20:15","n/e","n/e","n/e","n/e","n/e","14","0","Deficit","Final"
"25.06.2021 20:15 - 25.06.2021 20:30","n/e","n/e","n/e","n/e","n/e","14","1","Deficit","Final"
"25.06.2021 20:30 - 25.06.2021 20:45","n/e","n/e","n/e","n/e","n/e","7","-1","Surplus","Final"
"25.06.2021 20:45 - 25.06.2021 21:00","n/e","n/e","n/e","n/e","n/e","46","2","Deficit","Final"
"25.06.2021 21:00 - 25.06.2021 21:15","n/e","n/e","n/e","n/e","n/e","38","-4","Deficit","Final"
"25.06.2021 21:15 - 25.06.2021 21:30","n/e","n/e","n/e","n/e","n/e","6","3","Deficit","Final"
"25.06.2021 21:30 - 25.06.2021 21:45","n/e","n/e","n/e","n/e","n/e","43","3","Deficit","Final"
"25.06.2021 21:45 - 25.06.2021 22:00","n/e","n/e","n/e","n/e","n/e","20","2","Deficit","Final"
"25.06.2021 22:00 - 25.06.2021 22:15","n/e","n/e","n/e","n/e","n/e","11","-1","Surplus","Final"
"25.06.2021 22:15 - 25.06.2021 22:30","n/e","n/e","n/e","n/e","n/e","14","3","Surplus","Final"
"25.06.2021 22:30 - 25.06.2021 22:45","n/e","n/e","n/e","n/e","n/e","16","6","Surplus","Final"
"25.06.2021 22:45 - 25.06.2021 23:00","n/e","n/e","n/e","n/e","n/e","13","5","Surplus","Final"
