"Imbalance settlement period CET/CEST","Generation / + Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Generation / - Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Price for consumption [Currency/MWh] - SCA|DE(TenneT GER)","Currency","Status","Total Imbalance [MWh] - SCA|DE(TenneT GER)","Difference","Situation","Status"
"03.01.2020 10:30 - 03.01.2020 10:45","n/e","n/e","n/e","n/e","n/e","50","0","Surplus","Final"
"03.01.2020 10:45 - 03.01.2020 11:00","n/e","n/e","n/e","n/e","n/e","76","4","Surplus","Final"
"03.01.2020 11:00 - 03.01.2020 11:15","n/e","n/e","n/e","n/e","n/e","7","0","Deficit","Final"
"03.01.2020 11:15 - 03.01.2020 11:30","n/e","n/e","n/e","n/e","n/e","4","3","Deficit","Final"
"03.01.2020 11:30 - 03.01.2020 11:45","n/e","n/e","n/e","n/e","n/e","2","1","Surplus","Final"
"03.01.2020 11:45 - 03.01.2020 12:00","n/e","n/e","n/e","n/e","n/e","56","0","Surplus","Final"
"03.01.2020 12:00 - 03.01.2020 12:15","n/e","n/e","n/e","n/e","n/e","85","0","Surplus","Final"
"03.01.2020 12:15 - 03.01.2020 12:30","n/e","n/e","n/e","n/e","n/e","32","6","Deficit","Final"
"03.01.2020 12:30 - 03.01.2020 12:45","n/e","n/e","n/e","n/e","n/e","102","2","Deficit","Final"
"03.01.2020 12:45 - 03.01.2020 13:00","n/e","n/e","n/e","n/e","n/e","15","2","Deficit","Final"
"03.01.2020 13:00 - 03.01.2020 13:15","n/e","n/e","n/e","n/e","n/e","28","1","Deficit","Final"
"03.01.2020 13:15 - 03.01.2020 13:30","n/e","n/e","n/e","n/e","n/e","19","1","Deficit","Final"
"03.01.2020 13:30 - 03.01.2020 13:45","n/e","n/e","n/e","n/e","n/e","46","2","Surplus","Final"
"03.01.2020 13:45 - 03.01.2020 14:00","n/e","n/e","n/e","n/e","n/e","200","-1","Surplus","Final"
"03.01.2020 14:00 - 03.01.2020 14:15","n/e","n/e","n/e","n/e","n/e","241","2","Surplus","Final"
"03.01.2020 14:15 - 03.01.2020 14:30","n/e","n/e","n/e","n/e","n/e","191","2","Surplus","Final"
"03.01.2020 14:30 - 03.01.2020 14:45","n/e","n/e","n/e","n/e","n/e","68","0","Surplus","Final"
"03.01.2020 14:45 - 03.01.2020 15:00","n/e","n/e","n/e","n/e","n/e","86","-1","Deficit","Final"
"03.01.2020 15:00 - 03.01.2020 15:15","n/e","n/e","n/e","n/e","n/e","125","8","Deficit","Final"
"03.01.2020 15:15 - 03.01.2020 15:30","n/e","n/e","n/e","n/e","n/e","158","3","Deficit","Final"
"03.01.2020 15:30 - 03.01.2020 15:45","n/e","n/e","n/e","n/e","n/e","52","0","Deficit","Final"
"03.01.2020 15:45 - 03.01.2020 16:00","n/e","n/e","n/e","n/e","n/e","120","-4","Surplus","Final"
"03.01.2020 16:00 - 03.01.2020 16:15","n/e","n/e","n/e","n/e","n/e","173","4","Surplus","Final"
"03.01.2020 16:15 - 03.01.2020 16:30","n/e","n/e","n/e","n/e","n/e","107","-3","Surplus","Final"
"03.01.2020 16:30 - 03.01.2020 16:45","n/e","n/e","n/e","n/e","n/e","124","-3","Surplus","Final"
"03.01.2020 16:45 - 03.01.2020 17:00","n/e","n/e","n/e","n/e","n/e","60","-7","Surplus","Final"
"03.01.2020 17:00 - 03.01.2020 17:15","n/e","n/e","n/e","n/e","n/e","29","0","Surplus","Final"
"03.01.2020 17:15 - 03.01.2020 17:30","n/e","n/e","n/e","n/e","n/e","19","-5","Surplus","Final"
"03.01.2020 17:30 - 03.01.2020 17:45","n/e","n/e","n/e","n/e","n/e","27","-4","Surplus","Final"
"03.01.2020 17:45 - 03.01.2020 18:00","n/e","n/e","n/e","n/e","n/e","40","-2","Surplus","Final"
"03.01.2020 18:00 - 03.01.2020 18:15","n/e","n/e","n/e","n/e","n/e","26","6","Surplus","Final"
"03.01.2020 18:15 - 03.01.2020 18:30","n/e","n/e","n/e","n/e","n/e","49","-8","Surplus","Final"
"03.01.2020 18:30 - 03.01.2020 18:45","n/e","n/e","n/e","n/e","n/e","36","-1","Surplus","Final"
"03.01.2020 18:45 - 03.01.2020 19:00","n/e","n/e","n/e","n/e","n/e","60","-2","Surplus","Final"
"03.01.2020 19:00 - 03.01.2020 19:15","n/e","n/e","n/e","n/e","n/e","31","-2","Surplus","Final"
"03.01.2020 19:15 - 03.01.2020 19:30","n/e","n/e","n/e","n/e","n/e","66","-1","Surplus","Final"
"03.01.2020 19:30 - 03.01.2020 19:45","n/e","n/e","n/e","n/e","n/e","118","3","Surplus","Final"
"03.01.2020 19:45 - 03.01.2020 20:00","n/e","n/e","n/e","n/e","n/e","13","1","Surplus","Final"
"03.01.2020 20:00 - 03.01.2020 20:15","n/e","n/e","n/e","n/e","n/e","77","-4","Deficit","Final"
"03.01.2020 20:15 - 03.01.2020 20:30","n/e","n/e","n/e","n/e","n/e","18","2","Deficit","Final"
"03.01.2020 20:30 - 03.01.2020 20:45","n/e","n/e","n/e","n/e","n/e","49","-1","Surplus","Final"
"03.01.2020 20:45 - 03.01.2020 21:00","n/e","n/e","n/e","n/e","n/e","24","7","Surplus","Final"
"03.01.2020 21:00 - 03.01.2020 21:15","n/e","n/e","n/e","n/e","n/e","143","-7","Deficit","Final"
"03.01.2020 21:15 - 03.01.2020 21:30","n/e","n/e","n/e","n/e","n/e","193","-4","Deficit","Final"
"03.01.2020 21:30 - 03.01.2020 21:45","n/e","n/e","n/e","n/e","n/e","259","0","Deficit","Final"
"03.01.2020 21:45 - 03.01.2020 22:00","n/e","n/e","n/e","n/e","n/e","227","5","Deficit","Final"
"03.01.2020 22:00 - 03.01.2020 22:15","n/e","n/e","n/e","n/e","n/e","197","-8","Deficit","Final"
"03.01.2020 22:15 - 03.01.2020 22:30","n/e","n/e","n/e","n/e","n/e","128","-1","Deficit","Final"
"03.01.2020 22:30 - 03.01.2020 22:45","n/e","n/e","n/e","n/e","n/e","152","5","Deficit","Final"
"03.01.2020 22:45 - 03.01.2020 23:00","n/e","n/e","n/e","n/e","n/e","141","6","Deficit","Final"
"03.01.2020 23:00 - 03.01.2020 23:15","n/e","n/e","n/e","n/e","n/e","221","0","Deficit","Final"
"03.01.2020 23:15 - 03.01.2020 23:30","n/e","n/e","n/e","n/e","n/e","235","2","Deficit","Final"
"03.01.2020 23:30 - 03.01.2020 23:45","n/e","n/e","n/e","n/e","n/e","206","3","Deficit","Final"
"03.01.2020 23:45 - 04.01.2020 00:00","n/e","n/e","n/e","n/e","n/e","278","12","Deficit","Final"
"04.01.2020 00:00 - 04.01.2020 00:15","n/e","n/e","n/e","n/e","n/e","339","-17","Deficit","Final"
"04.01.2020 00:15 - 04.01.2020 00:30","n/e","n/e","n/e","n/e","n/e","354","1","Deficit","Final"
"04.01.2020 00:30 - 04.01.2020 00:45","n/e","n/e","n/e","n/e","n/e","352","1","Deficit","Final"
"04.01.2020 00:45 - 04.01.2020 01:00","n/e","n/e","n/e","n/e","n/e","273","12","Deficit","Final"
"04.01.2020 01:00 - 04.01.2020 01:15","n/e","n/e","n/e","n/e","n/e","244","-3","Deficit","Final"
"04.01.2020 01:15 - 04.01.2020 01:30","n/e","n/e","n/e","n/e","n/e","286","4","Deficit","Final"
"04.01.2020 01:30 - 04.01.2020 01:45","n/e","n/e","n/e","n/e","n/e","276","7","Deficit","Final"
"04.01.2020 01:45 - 04.01.2020 02:00","n/e","n/e","n/e","n/e","n/e","276","4","Deficit","Final"
"04.01.2020 02:00 - 04.01.2020 02:15","n/e","n/e","n/e","n/e","n/e","172","-4","Deficit","Final"
"04.01.2020 02:15 - 04.01.2020 02:30","n/e","n/e","n/e","n/e","n/e","208","2","Deficit","Final"
"04.01.2020 02:30 - 04.01.2020 02:45","n/e","n/e","n/e","n/e","n/e","206","4","Deficit","Final"
"04.01.2020 02:45 - 04.01.2020 03:00","n/e","n/e","n/e","n/e","n/e","227","3","Deficit","Final"
"04.01.2020 03:00 - 04.01.2020 03:15","n/e","n/e","n/e","n/e","n/e","13","-13","Surplus","Final"
"04.01.2020 03:15 - 04.01.2020 03:30","n/e","n/e","n/e","n/e","n/e","14","2","Surplus","Final"
"04.01.2020 03:30 - 04.01.2020 03:45","n/e","n/e","n/e","n/e","n/e","7","0","Deficit","Final"
"04.01.2020 03:45 - 04.01.2020 04:00","n/e","n/e","n/e","n/e","n/e","5","1","Deficit","Final"
"04.01.2020 04:00 - 04.01.2020 04:15","n/e","n/e","n/e","n/e","n/e","25","-2","Surplus","Final"
"04.01.2020 04:15 - 04.01.2020 04:30","n/e","n/e","n/e","n/e","n/e","61","3","Surplus","Final"
"04.01.2020 04:30 - 04.01.2020 04:45","n/e","n/e","n/e","n/e","n/e","61","2","Surplus","Final"
"04.01.2020 04:45 - 04.01.2020 05:00","n/e","n/e","n/e","n/e","n/e","48","-1","Surplus","Final"
"04.01.2020 05:00 - 04.01.2020 05:15","n/e","n/e","n/e","n/e","n/e","67","0","Deficit","Final"
"04.01.2020 05:15 - 04.01.2020 05:30","n/e","n/e","n/e","n/e","n/e","49","-1","Deficit","Final"
"04.01.2020 05:30 - 04.01.2020 05:45","n/e","n/e","n/e","n/e","n/e","22","-2","Deficit","Final"
"04.01.2020 05:45 - 04.01.2020 06:00","n/e","n/e","n/e","n/e","n/e","47","4","Deficit","Final"
"04.01.2020 06:00 - 04.01.2020 06:15","n/e","n/e","n/e","n/e","n/e","39","-2","Surplus","Final"
"04.01.2020 06:15 - 04.01.2020 06:30","n/e","n/e","n/e","n/e","n/e","22","-3","Surplus","Final"
"04.01.2020 06:30 - 04.01.2020 06:45","n/e","n/e","n/e","n/e","n/e","25","0","Deficit","Final"
"04.01.2020 06:45 - 04.01.2020 07:00","n/e","n/e","n/e","n/e","n/e","15","2","Surplus","Final"
"04.01.2020 07:00 - 04.01.2020 07:15","n/e","n/e","n/e","n/e","n/e","20","10","Deficit","Final"
"04.01.2020 07:15 - 04.01.2020 07:30","n/e","n/e","n/e","n/e","n/e","115","-3","Deficit","Final"
"04.01.2020 07:30 - 04.01.2020 07:45","n/e","n/e","n/e","n/e","n/e","146","4","Deficit","Final"
"04.01.2020 07:45 - 04.01.2020 08:00","n/e","n/e","n/e","n/e","n/e","142","-2","Deficit","Final"
"04.01.2020 08:00 - 04.01.2020 08:15","n/e","n/e","n/e","n/e","n/e","119","4","Deficit","Final"
"04.01.2020 08:15 - 04.01.2020 08:30","n/e","n/e","n/e","n/e","n/e","153","-2","Deficit","Final"
"04.01.2020 08:30 - 04.01.2020 08:45","n/e","n/e","n/e","n/e","n/e","145","-5","Deficit","Final"
"04.01.2020 08:45 - 04.01.2020 09:00","n/e","n/e","n/e","n/e","n/e","202","-3","Deficit","Final"
"04.01.2020 09:00 - 04.01.2020 09:15","n/e","n/e","n/e","n/e","n/e","3","2","Surplus","Final"
"04.01.2020 09:15 - 04.01.2020 09:30","n/e","n/e","n/e","n/e","n/e","40","0","Surplus","Final"
"04.01.2020 09:30 - 04.01.2020 09:45","n/e","n/e","n/e","n/e","n/e","14","-2","Surplus","Final"
"04.01.2020 09:45 - 04.01.2020 10:00","n/e","n/e","n/e","n/e","n/e","29","1","Deficit","Final"
"04.01.2020 10:00 - 04.01.2020 10:15","n/e","n/e","n/e","n/e","n/e","185","-1","Deficit","Final"
"04.01.2020 10:15 - 04.01.2020 10:30","n/e","n/e","n/e","n/e","n/e","146","1","Deficit","Final"
"04.01.2020 10:30 - 04.01.2020 10:45","n/e","n/e","n/e","n/e","n/e","136","1","Deficit","Final"
"04.01.2020 10:45 - 04.01.2020 11:00","n/e","n/e","n/e","n/e","n/e","65","4","Deficit","Final"
"04.01.2020 11:00 - 04.01.2020 11:15","n/e","n/e","n/e","n/e","n/e","81","1","Deficit","Final"
"04.01.2020 11:15 - 04.01.2020 11:30","n/e","n/e","n/e","n/e","n/e","106","2","Deficit","Final"
"04.01.2020 11:30 - 04.01.2020 11:45","n/e","n/e","n/e","n/e","n/e","28","-1","Deficit","Final"
"04.01.2020 11:45 - 04.01.2020 12:00","n/e","n/e","n/e","n/e","n/e","29","6","Surplus","Final"
"04.01.2020 12:00 - 04.01.2020 12:15","n/e","n/e","n/e","n/e","n/e","65","-2","Surplus","Final"
"04.01.2020 12:15 - 04.01.2020 12:30","n/e","n/e","n/e","n/e","n/e","16","0","Surplus","Final"
"04.01.2020 12:30 - 04.01.2020 12:45","n/e","n/e","n/e","n/e","n/e","4","2","Deficit","Final"
"04.01.2020 12:45 - 04.01.2020 13:00","n/e","n/e","n/e","n/e","n/e","23","6","Deficit","Final"
"04.01.2020 13:00 - 04.01.2020 13:15","n/e","n/e","n/e","n/e","n/e","167","1","Deficit","Final"
"04.01.2020 13:15 - 04.01.2020 13:30","n/e","n/e","n/e","n/e","n/e","150","1","Deficit","Final"
"04.01.2020 13:30 - 04.01.2020 13:45","n/e","n/e","n/e","n/e","n/e","153","-1","Deficit","Final"
"04.01.2020 13:45 - 04.01.2020 14:00","n/e","n/e","n/e","n/e","n/e","196","3","Deficit","Final"
"04.01.2020 14:00 - 04.01.2020 14:15","n/e","n/e","n/e","n/e","n/e","141","3","Deficit","Final"
"04.01.2020 14:15 - 04.01.2020 14:30","n/e","n/e","n/e","n/e","n/e","187","1","Deficit","Final"
"04.01.2020 14:30 - 04.01.2020 14:45","n/e","n/e","n/e","n/e","n/e","225","0","Deficit","Final"
"04.01.2020 14:45 - 04.01.2020 15:00","n/e","n/e","n/e","n/e","n/e","202","-6","Deficit","Final"
"04.01.2020 15:00 - 04.01.2020 15:15","n/e","n/e","n/e","n/e","n/e","211","3","Deficit","Final"
"04.01.2020 15:15 - 04.01.2020 15:30","n/e","n/e","n/e","n/e","n/e","218","-4","Deficit","Final"
"04.01.2020 15:30 - 04.01.2020 15:45","n/e","n/e","n/e","n/e","n/e","288","0","Deficit","Final"
"04.01.2020 15:45 - 04.01.2020 16:00","n/e","n/e","n/e","n/e","n/e","62","-2","Deficit","Final"
"04.01.2020 16:00 - 04.01.2020 16:15","n/e","n/e","n/e","n/e","n/e","12","4","Surplus","Final"
"04.01.2020 16:15 - 04.01.2020 16:30","n/e","n/e","n/e","n/e","n/e","4","-5","Surplus","Final"
"04.01.2020 16:30 - 04.01.2020 16:45","n/e","n/e","n/e","n/e","n/e","23","-5","Surplus","Final"
"04.01.2020 16:45 - 04.01.2020 17:00","n/e","n/e","n/e","n/e","n/e","13","-8","Surplus","Final"
"04.01.2020 17:00 - 04.01.2020 17:15","n/e","n/e","n/e","n/e","n/e","53","2","Surplus","Final"
"04.01.2020 17:15 - 04.01.2020 17:30","n/e","n/e","n/e","n/e","n/e","43","-8","Surplus","Final"
"04.01.2020 17:30 - 04.01.2020 17:45","n/e","n/e","n/e","n/e","n/e","23","-5","Deficit","Final"
"04.01.2020 17:45 - 04.01.2020 18:00","n/e","n/e","n/e","n/e","n/e","63","-7","Deficit","Final"
"04.01.2020 18:00 - 04.01.2020 18:15","n/e","n/e","n/e","n/e","n/e","84","4","Deficit","Final"
"04.01.2020 18:15 - 04.01.2020 18:30","n/e","n/e","n/e","n/e","n/e","114","-1","Deficit","Final"
"04.01.2020 18:30 - 04.01.2020 18:45","n/e","n/e","n/e","n/e","n/e","148","5","Deficit","Final"
"04.01.2020 18:45 - 04.01.2020 19:00","n/e","n/e","n/e","n/e","n/e","152","-1","Deficit","Final"
"04.01.2020 19:00 - 04.01.2020 19:15","n/e","n/e","n/e","n/e","n/e","123","-1","Deficit","Final"
"04.01.2020 19:15 - 04.01.2020 19:30","n/e","n/e","n/e","n/e","n/e","133","4","Deficit","Final"
"04.01.2020 19:30 - 04.01.2020 19:45","n/e","n/e","n/e","n/e","n/e","201","1","Deficit","Final"
"04.01.2020 19:45 - 04.01.2020 20:00","n/e","n/e","n/e","n/e","n/e","199","2","Deficit","Final"
"04.01.2020 20:00 - 04.01.2020 20:15","n/e","n/e","n/e","n/e","n/e","38","-11","Surplus","Final"
"04.01.2020 20:15 - 04.01.2020 20:30","n/e","n/e","n/e","n/e","n/e","30","3","Surplus","Final"
"04.01.2020 20:30 - 04.01.2020 20:45","n/e","n/e","n/e","n/e","n/e","54","3","Deficit","Final"
"04.01.2020 20:45 - 04.01.2020 21:00","n/e","n/e","n/e","n/e","n/e","55","1","Deficit","Final"
"04.01.2020 21:00 - 04.01.2020 21:15","n/e","n/e","n/e","n/e","n/e","24","-5","Deficit","Final"
"04.01.2020 21:15 - 04.01.2020 21:30","n/e","n/e","n/e","n/e","n/e","7","1","Surplus","Final"
"04.01.2020 21:30 - 04.01.2020 21:45","n/e","n/e","n/e","n/e","n/e","12","1","Deficit","Final"
"04.01.2020 21:45 - 04.01.2020 22:00","n/e","n/e","n/e","n/e","n/e","37","7","Deficit","Final"
"04.01.2020 22:00 - 04.01.2020 22:15","n/e","n/e","n/e","n/e","n/e","119","-10","Deficit","Final"
"04.01.2020 22:15 - 04.01.2020 22:30","n/e","n/e","n/e","n/e","n/e","161","0","Deficit","Final"
"04.01.2020 22:30 - 04.01.2020 22:45","n/e","n/e","n/e","n/e","n/e","150","3","Deficit","Final"
"04.01.2020 22:45 - 04.01.2020 23:00","n/e","n/e","n/e","n/e","n/e","113","6","Deficit","Final"
"04.01.2020 23:00 - 04.01.2020 23:15","n/e","n/e","n/e","n/e","n/e","88","1","Deficit","Final"
"04.01.2020 23:15 - 04.01.2020 23:30","n/e","n/e","n/e","n/e","n/e","34","8","Deficit","Final"
"04.01.2020 23:30 - 04.01.2020 23:45","n/e","n/e","n/e","n/e","n/e","28","-1","Deficit","Final"
"04.01.2020 23:45 - 05.01.2020 00:00","n/e","n/e","n/e","n/e","n/e","47","12","Surplus","Final"
"05.01.2020 00:00 - 05.01.2020 00:15","n/e","n/e","n/e","n/e","n/e","51","-9","Surplus","Final"
"05.01.2020 00:15 - 05.01.2020 00:30","n/e","n/e","n/e","n/e","n/e","81","5","Surplus","Final"
"05.01.2020 00:30 - 05.01.2020 00:45","n/e","n/e","n/e","n/e","n/e","83","7","Surplus","Final"
"05.01.2020 00:45 - 05.01.2020 01:00","n/e","n/e","n/e","n/e","n/e","87","5","Surplus","Final"
"05.01.2020 01:00 - 05.01.2020 01:15","n/e","n/e","n/e","n/e","n/e","67","-3","Surplus","Final"
"05.01.2020 01:15 - 05.01.2020 01:30","n/e","n/e","n/e","n/e","n/e","43","4","Surplus","Final"
"05.01.2020 01:30 - 05.01.2020 01:45","n/e","n/e","n/e","n/e","n/e","65","4","Surplus","Final"
"05.01.2020 01:45 - 05.01.2020 02:00","n/e","n/e","n/e","n/e","n/e","1","6","Deficit","Final"
"05.01.2020 02:00 - 05.01.2020 02:15","n/e","n/e","n/e","n/e","n/e","70","-11","Deficit","Final"
"05.01.2020 02:15 - 05.01.2020 02:30","n/e","n/e","n/e","n/e","n/e","139","5","Deficit","Final"
"05.01.2020 02:30 - 05.01.2020 02:45","n/e","n/e","n/e","n/e","n/e","122","3","Deficit","Final"
"05.01.2020 02:45 - 05.01.2020 03:00","n/e","n/e","n/e","n/e","n/e","133","8","Deficit","Final"
"05.01.2020 03:00 - 05.01.2020 03:15","n/e","n/e","n/e","n/e","n/e","145","5","Deficit","Final"
"05.01.2020 03:15 - 05.01.2020 03:30","n/e","n/e","n/e","n/e","n/e","97","4","Deficit","Final"
"05.01.2020 03:30 - 05.01.2020 03:45","n/e","n/e","n/e","n/e","n/e","74","9","Deficit","Final"
"05.01.2020 03:45 - 05.01.2020 04:00","n/e","n/e","n/e","n/e","n/e","72","10","Deficit","Final"
"05.01.2020 04:00 - 05.01.2020 04:15","n/e","n/e","n/e","n/e","n/e","81","4","Deficit","Final"
"05.01.2020 04:15 - 05.01.2020 04:30","n/e","n/e","n/e","n/e","n/e","46","9","Deficit","Final"
"05.01.2020 04:30 - 05.01.2020 04:45","n/e","n/e","n/e","n/e","n/e","28","4","Surplus","Final"
"05.01.2020 04:45 - 05.01.2020 05:00","n/e","n/e","n/e","n/e","n/e","44","8","Surplus","Final"
"05.01.2020 05:00 - 05.01.2020 05:15","n/e","n/e","n/e","n/e","n/e","10","15","Deficit","Final"
"05.01.2020 05:15 - 05.01.2020 05:30","n/e","n/e","n/e","n/e","n/e","18","7","Deficit","Final"
"05.01.2020 05:30 - 05.01.2020 05:45","n/e","n/e","n/e","n/e","n/e","4","3","Deficit","Final"
"05.01.2020 05:45 - 05.01.2020 06:00","n/e","n/e","n/e","n/e","n/e","25","3","Surplus","Final"
"05.01.2020 06:00 - 05.01.2020 06:15","n/e","n/e","n/e","n/e","n/e","69","5","Deficit","Final"
"05.01.2020 06:15 - 05.01.2020 06:30","n/e","n/e","n/e","n/e","n/e","37","4","Deficit","Final"
"05.01.2020 06:30 - 05.01.2020 06:45","n/e","n/e","n/e","n/e","n/e","10","0","Deficit","Final"
"05.01.2020 06:45 - 05.01.2020 07:00","n/e","n/e","n/e","n/e","n/e","39","4","Deficit","Final"
"05.01.2020 07:00 - 05.01.2020 07:15","n/e","n/e","n/e","n/e","n/e","143","10","Deficit","Final"
"05.01.2020 07:15 - 05.01.2020 07:30","n/e","n/e","n/e","n/e","n/e","156","-3","Deficit","Final"
"05.01.2020 07:30 - 05.01.2020 07:45","n/e","n/e","n/e","n/e","n/e","154","0","Deficit","Final"
"05.01.2020 07:45 - 05.01.2020 08:00","n/e","n/e","n/e","n/e","n/e","151","-2","Deficit","Final"
"05.01.2020 08:00 - 05.01.2020 08:15","n/e","n/e","n/e","n/e","n/e","184","9","Deficit","Final"
"05.01.2020 08:15 - 05.01.2020 08:30","n/e","n/e","n/e","n/e","n/e","185","7","Deficit","Final"
"05.01.2020 08:30 - 05.01.2020 08:45","n/e","n/e","n/e","n/e","n/e","81","-1","Deficit","Final"
"05.01.2020 08:45 - 05.01.2020 09:00","n/e","n/e","n/e","n/e","n/e","34","3","Deficit","Final"
"05.01.2020 09:00 - 05.01.2020 09:15","n/e","n/e","n/e","n/e","n/e","81","6","Deficit","Final"
"05.01.2020 09:15 - 05.01.2020 09:30","n/e","n/e","n/e","n/e","n/e","44","5","Deficit","Final"
"05.01.2020 09:30 - 05.01.2020 09:45","n/e","n/e","n/e","n/e","n/e","59","3","Deficit","Final"
"05.01.2020 09:45 - 05.01.2020 10:00","n/e","n/e","n/e","n/e","n/e","80","8","Deficit","Final"
"05.01.2020 10:00 - 05.01.2020 10:15","n/e","n/e","n/e","n/e","n/e","109","3","Deficit","Final"
"05.01.2020 10:15 - 05.01.2020 10:30","n/e","n/e","n/e","n/e","n/e","54","4","Deficit","Final"
"05.01.2020 10:30 - 05.01.2020 10:45","n/e","n/e","n/e","n/e","n/e","2","0","Surplus","Final"
"05.01.2020 10:45 - 05.01.2020 11:00","n/e","n/e","n/e","n/e","n/e","17","1","Surplus","Final"
"05.01.2020 11:00 - 05.01.2020 11:15","n/e","n/e","n/e","n/e","n/e","50","-2","Surplus","Final"
"05.01.2020 11:15 - 05.01.2020 11:30","n/e","n/e","n/e","n/e","n/e","29","-2","Surplus","Final"
"05.01.2020 11:30 - 05.01.2020 11:45","n/e","n/e","n/e","n/e","n/e","47","3","Surplus","Final"
"05.01.2020 11:45 - 05.01.2020 12:00","n/e","n/e","n/e","n/e","n/e","67","-2","Surplus","Final"
"05.01.2020 12:00 - 05.01.2020 12:15","n/e","n/e","n/e","n/e","n/e","21","-1","Deficit","Final"
"05.01.2020 12:15 - 05.01.2020 12:30","n/e","n/e","n/e","n/e","n/e","24","-1","Surplus","Final"
"05.01.2020 12:30 - 05.01.2020 12:45","n/e","n/e","n/e","n/e","n/e","50","4","Deficit","Final"
"05.01.2020 12:45 - 05.01.2020 13:00","n/e","n/e","n/e","n/e","n/e","77","8","Deficit","Final"
"05.01.2020 13:00 - 05.01.2020 13:15","n/e","n/e","n/e","n/e","n/e","123","1","Deficit","Final"
"05.01.2020 13:15 - 05.01.2020 13:30","n/e","n/e","n/e","n/e","n/e","80","2","Deficit","Final"
"05.01.2020 13:30 - 05.01.2020 13:45","n/e","n/e","n/e","n/e","n/e","81","-3","Deficit","Final"
"05.01.2020 13:45 - 05.01.2020 14:00","n/e","n/e","n/e","n/e","n/e","24","0","Deficit","Final"
"05.01.2020 14:00 - 05.01.2020 14:15","n/e","n/e","n/e","n/e","n/e","43","0","Surplus","Final"
"05.01.2020 14:15 - 05.01.2020 14:30","n/e","n/e","n/e","n/e","n/e","10","1","Surplus","Final"
"05.01.2020 14:30 - 05.01.2020 14:45","n/e","n/e","n/e","n/e","n/e","18","-10","Surplus","Final"
"05.01.2020 14:45 - 05.01.2020 15:00","n/e","n/e","n/e","n/e","n/e","43","1","Surplus","Final"
"05.01.2020 15:00 - 05.01.2020 15:15","n/e","n/e","n/e","n/e","n/e","45","11","Deficit","Final"
"05.01.2020 15:15 - 05.01.2020 15:30","n/e","n/e","n/e","n/e","n/e","61","-1","Deficit","Final"
"05.01.2020 15:30 - 05.01.2020 15:45","n/e","n/e","n/e","n/e","n/e","15","-3","Deficit","Final"
"05.01.2020 15:45 - 05.01.2020 16:00","n/e","n/e","n/e","n/e","n/e","12","-2","Surplus","Final"
"05.01.2020 16:00 - 05.01.2020 16:15","n/e","n/e","n/e","n/e","n/e","3","4","Deficit","Final"
"05.01.2020 16:15 - 05.01.2020 16:30","n/e","n/e","n/e","n/e","n/e","33","-3","Deficit","Final"
"05.01.2020 16:30 - 05.01.2020 16:45","n/e","n/e","n/e","n/e","n/e","26","-2","Deficit","Final"
"05.01.2020 16:45 - 05.01.2020 17:00","n/e","n/e","n/e","n/e","n/e","20","-1","Deficit","Final"
"05.01.2020 17:00 - 05.01.2020 17:15","n/e","n/e","n/e","n/e","n/e","54","15","Deficit","Final"
"05.01.2020 17:15 - 05.01.2020 17:30","n/e","n/e","n/e","n/e","n/e","39","-6","Deficit","Final"
"05.01.2020 17:30 - 05.01.2020 17:45","n/e","n/e","n/e","n/e","n/e","29","-1","Deficit","Final"
"05.01.2020 17:45 - 05.01.2020 18:00","n/e","n/e","n/e","n/e","n/e","35","0","Deficit","Final"
"05.01.2020 18:00 - 05.01.2020 18:15","n/e","n/e","n/e","n/e","n/e","18","2","Deficit","Final"
"05.01.2020 18:15 - 05.01.2020 18:30","n/e","n/e","n/e","n/e","n/e","28","2","Deficit","Final"
"05.01.2020 18:30 - 05.01.2020 18:45","n/e","n/e","n/e","n/e","n/e","20","1","Deficit","Final"
"05.01.2020 18:45 - 05.01.2020 19:00","n/e","n/e","n/e","n/e","n/e","18","1","Surplus","Final"
"05.01.2020 19:00 - 05.01.2020 19:15","n/e","n/e","n/e","n/e","n/e","30","1","Deficit","Final"
"05.01.2020 19:15 - 05.01.2020 19:30","n/e","n/e","n/e","n/e","n/e","34","0","Deficit","Final"
"05.01.2020 19:30 - 05.01.2020 19:45","n/e","n/e","n/e","n/e","n/e","8","1","Deficit","Final"
"05.01.2020 19:45 - 05.01.2020 20:00","n/e","n/e","n/e","n/e","n/e","4","3","Surplus","Final"
"05.01.2020 20:00 - 05.01.2020 20:15","n/e","n/e","n/e","n/e","n/e","7","-1","Deficit","Final"
"05.01.2020 20:15 - 05.01.2020 20:30","n/e","n/e","n/e","n/e","n/e","28","2","Surplus","Final"
"05.01.2020 20:30 - 05.01.2020 20:45","n/e","n/e","n/e","n/e","n/e","85","0","Surplus","Final"
