"Imbalance settlement period CET/CEST","Generation / + Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Generation / - Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Price for consumption [Currency/MWh] - SCA|DE(TenneT GER)","Currency","Status","Total Imbalance [MWh] - SCA|DE(TenneT GER)","Difference","Situation","Status"
"29.06.2022 04:15 - 29.06.2022 04:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 04:30 - 29.06.2022 04:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 04:45 - 29.06.2022 05:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 05:00 - 29.06.2022 05:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 05:15 - 29.06.2022 05:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 05:30 - 29.06.2022 05:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 05:45 - 29.06.2022 06:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 06:00 - 29.06.2022 06:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 06:15 - 29.06.2022 06:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 06:30 - 29.06.2022 06:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 06:45 - 29.06.2022 07:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 07:00 - 29.06.2022 07:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 07:15 - 29.06.2022 07:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 07:30 - 29.06.2022 07:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 07:45 - 29.06.2022 08:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 08:00 - 29.06.2022 08:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 08:15 - 29.06.2022 08:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 08:30 - 29.06.2022 08:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 08:45 - 29.06.2022 09:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 09:00 - 29.06.2022 09:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 09:15 - 29.06.2022 09:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 09:30 - 29.06.2022 09:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 09:45 - 29.06.2022 10:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 10:00 - 29.06.2022 10:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 10:15 - 29.06.2022 10:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 10:30 - 29.06.2022 10:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 10:45 - 29.06.2022 11:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 11:00 - 29.06.2022 11:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 11:15 - 29.06.2022 11:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 11:30 - 29.06.2022 11:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 11:45 - 29.06.2022 12:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 12:00 - 29.06.2022 12:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 12:15 - 29.06.2022 12:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 12:30 - 29.06.2022 12:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 12:45 - 29.06.2022 13:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 13:00 - 29.06.2022 13:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 13:15 - 29.06.2022 13:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 13:30 - 29.06.2022 13:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 13:45 - 29.06.2022 14:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 14:00 - 29.06.2022 14:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 14:15 - 29.06.2022 14:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 14:30 - 29.06.2022 14:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 14:45 - 29.06.2022 15:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 15:00 - 29.06.2022 15:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 15:15 - 29.06.2022 15:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 15:30 - 29.06.2022 15:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 15:45 - 29.06.2022 16:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 16:00 - 29.06.2022 16:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 16:15 - 29.06.2022 16:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 16:30 - 29.06.2022 16:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 16:45 - 29.06.2022 17:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 17:00 - 29.06.2022 17:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 17:15 - 29.06.2022 17:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 17:30 - 29.06.2022 17:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 17:45 - 29.06.2022 18:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 18:00 - 29.06.2022 18:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 18:15 - 29.06.2022 18:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 18:30 - 29.06.2022 18:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 18:45 - 29.06.2022 19:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 19:00 - 29.06.2022 19:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 19:15 - 29.06.2022 19:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 19:30 - 29.06.2022 19:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 19:45 - 29.06.2022 20:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 20:00 - 29.06.2022 20:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 20:15 - 29.06.2022 20:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 20:30 - 29.06.2022 20:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 20:45 - 29.06.2022 21:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 21:00 - 29.06.2022 21:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 21:15 - 29.06.2022 21:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 21:30 - 29.06.2022 21:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 21:45 - 29.06.2022 22:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 22:00 - 29.06.2022 22:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 22:15 - 29.06.2022 22:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 22:30 - 29.06.2022 22:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 22:45 - 29.06.2022 23:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 23:00 - 29.06.2022 23:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 23:15 - 29.06.2022 23:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 23:30 - 29.06.2022 23:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"29.06.2022 23:45 - 30.06.2022 00:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 00:00 - 30.06.2022 00:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 00:15 - 30.06.2022 00:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 00:30 - 30.06.2022 00:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 00:45 - 30.06.2022 01:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 01:00 - 30.06.2022 01:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 01:15 - 30.06.2022 01:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 01:30 - 30.06.2022 01:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 01:45 - 30.06.2022 02:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 02:00 - 30.06.2022 02:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 02:15 - 30.06.2022 02:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 02:30 - 30.06.2022 02:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 02:45 - 30.06.2022 03:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 03:00 - 30.06.2022 03:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 03:15 - 30.06.2022 03:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 03:30 - 30.06.2022 03:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 03:45 - 30.06.2022 04:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 04:00 - 30.06.2022 04:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 04:15 - 30.06.2022 04:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 04:30 - 30.06.2022 04:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 04:45 - 30.06.2022 05:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 05:00 - 30.06.2022 05:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 05:15 - 30.06.2022 05:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 05:30 - 30.06.2022 05:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 05:45 - 30.06.2022 06:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 06:00 - 30.06.2022 06:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 06:15 - 30.06.2022 06:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 06:30 - 30.06.2022 06:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 06:45 - 30.06.2022 07:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 07:00 - 30.06.2022 07:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 07:15 - 30.06.2022 07:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 07:30 - 30.06.2022 07:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 07:45 - 30.06.2022 08:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 08:00 - 30.06.2022 08:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 08:15 - 30.06.2022 08:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 08:30 - 30.06.2022 08:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 08:45 - 30.06.2022 09:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 09:00 - 30.06.2022 09:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 09:15 - 30.06.2022 09:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 09:30 - 30.06.2022 09:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 09:45 - 30.06.2022 10:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 10:00 - 30.06.2022 10:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 10:15 - 30.06.2022 10:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 10:30 - 30.06.2022 10:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 10:45 - 30.06.2022 11:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 11:00 - 30.06.2022 11:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 11:15 - 30.06.2022 11:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 11:30 - 30.06.2022 11:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 11:45 - 30.06.2022 12:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 12:00 - 30.06.2022 12:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 12:15 - 30.06.2022 12:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 12:30 - 30.06.2022 12:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 12:45 - 30.06.2022 13:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 13:00 - 30.06.2022 13:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 13:15 - 30.06.2022 13:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 13:30 - 30.06.2022 13:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 13:45 - 30.06.2022 14:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 14:00 - 30.06.2022 14:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 14:15 - 30.06.2022 14:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 14:30 - 30.06.2022 14:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 14:45 - 30.06.2022 15:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 15:00 - 30.06.2022 15:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 15:15 - 30.06.2022 15:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 15:30 - 30.06.2022 15:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 15:45 - 30.06.2022 16:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 16:00 - 30.06.2022 16:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 16:15 - 30.06.2022 16:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 16:30 - 30.06.2022 16:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 16:45 - 30.06.2022 17:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 17:00 - 30.06.2022 17:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 17:15 - 30.06.2022 17:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 17:30 - 30.06.2022 17:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 17:45 - 30.06.2022 18:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 18:00 - 30.06.2022 18:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 18:15 - 30.06.2022 18:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 18:30 - 30.06.2022 18:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 18:45 - 30.06.2022 19:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 19:00 - 30.06.2022 19:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 19:15 - 30.06.2022 19:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 19:30 - 30.06.2022 19:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 19:45 - 30.06.2022 20:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 20:00 - 30.06.2022 20:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 20:15 - 30.06.2022 20:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 20:30 - 30.06.2022 20:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 20:45 - 30.06.2022 21:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 21:00 - 30.06.2022 21:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 21:15 - 30.06.2022 21:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 21:30 - 30.06.2022 21:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 21:45 - 30.06.2022 22:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 22:00 - 30.06.2022 22:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 22:15 - 30.06.2022 22:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 22:30 - 30.06.2022 22:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 22:45 - 30.06.2022 23:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 23:00 - 30.06.2022 23:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 23:15 - 30.06.2022 23:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 23:30 - 30.06.2022 23:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"30.06.2022 23:45 - 01.07.2022 00:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 00:00 - 01.07.2022 00:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 00:15 - 01.07.2022 00:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 00:30 - 01.07.2022 00:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 00:45 - 01.07.2022 01:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 01:00 - 01.07.2022 01:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 01:15 - 01.07.2022 01:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 01:30 - 01.07.2022 01:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 01:45 - 01.07.2022 02:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 02:00 - 01.07.2022 02:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 02:15 - 01.07.2022 02:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 02:30 - 01.07.2022 02:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 02:45 - 01.07.2022 03:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 03:00 - 01.07.2022 03:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 03:15 - 01.07.2022 03:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 03:30 - 01.07.2022 03:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 03:45 - 01.07.2022 04:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 04:00 - 01.07.2022 04:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 04:15 - 01.07.2022 04:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 04:30 - 01.07.2022 04:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 04:45 - 01.07.2022 05:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 05:00 - 01.07.2022 05:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 05:15 - 01.07.2022 05:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 05:30 - 01.07.2022 05:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 05:45 - 01.07.2022 06:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 06:00 - 01.07.2022 06:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 06:15 - 01.07.2022 06:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 06:30 - 01.07.2022 06:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 06:45 - 01.07.2022 07:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 07:00 - 01.07.2022 07:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 07:15 - 01.07.2022 07:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 07:30 - 01.07.2022 07:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 07:45 - 01.07.2022 08:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 08:00 - 01.07.2022 08:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 08:15 - 01.07.2022 08:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 08:30 - 01.07.2022 08:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 08:45 - 01.07.2022 09:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 09:00 - 01.07.2022 09:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 09:15 - 01.07.2022 09:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 09:30 - 01.07.2022 09:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 09:45 - 01.07.2022 10:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 10:00 - 01.07.2022 10:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 10:15 - 01.07.2022 10:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 10:30 - 01.07.2022 10:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 10:45 - 01.07.2022 11:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 11:00 - 01.07.2022 11:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 11:15 - 01.07.2022 11:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 11:30 - 01.07.2022 11:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 11:45 - 01.07.2022 12:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 12:00 - 01.07.2022 12:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 12:15 - 01.07.2022 12:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 12:30 - 01.07.2022 12:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 12:45 - 01.07.2022 13:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 13:00 - 01.07.2022 13:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 13:15 - 01.07.2022 13:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 13:30 - 01.07.2022 13:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 13:45 - 01.07.2022 14:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 14:00 - 01.07.2022 14:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 14:15 - 01.07.2022 14:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 14:30 - 01.07.2022 14:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 14:45 - 01.07.2022 15:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 15:00 - 01.07.2022 15:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 15:15 - 01.07.2022 15:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 15:30 - 01.07.2022 15:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 15:45 - 01.07.2022 16:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 16:00 - 01.07.2022 16:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 16:15 - 01.07.2022 16:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 16:30 - 01.07.2022 16:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 16:45 - 01.07.2022 17:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 17:00 - 01.07.2022 17:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 17:15 - 01.07.2022 17:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 17:30 - 01.07.2022 17:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 17:45 - 01.07.2022 18:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 18:00 - 01.07.2022 18:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 18:15 - 01.07.2022 18:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 18:30 - 01.07.2022 18:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 18:45 - 01.07.2022 19:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 19:00 - 01.07.2022 19:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 19:15 - 01.07.2022 19:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 19:30 - 01.07.2022 19:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 19:45 - 01.07.2022 20:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"01.07.2022 20:00 - 01.07.2022 20:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
