"ISP (UTC)","Reserve Type","Source","Type of Product","Price Type","Load Up Price [EUR/MWh] - SCA|NL","Load Down Price [EUR/MWh] - SCA|NL","Generation Up Price [EUR/MWh] - SCA|NL","Generation Down Price [EUR/MWh] - SCA|NL","Not specified Up Price [EUR/MWh] - SCA|NL","Not specified Down Price [EUR/MWh] - SCA|NL"
"28.04.2021 16:45 - 28.04.2021 17:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","43.40"
"28.04.2021 17:00 - 28.04.2021 17:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","14.05"
"28.04.2021 17:15 - 28.04.2021 17:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","39.00"
"28.04.2021 17:30 - 28.04.2021 17:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","35.32"
"28.04.2021 17:45 - 28.04.2021 18:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","43.32"
"28.04.2021 18:00 - 28.04.2021 18:15","aFRR","Not Specified","N/A","AVERAGE","","","","","51.85","45.44"
"28.04.2021 18:15 - 28.04.2021 18:30","aFRR","Not Specified","N/A","AVERAGE","","","","","51.63","48.55"
"28.04.2021 18:30 - 28.04.2021 18:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","46.84"
"28.04.2021 18:45 - 28.04.2021 19:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","46.32"
"28.04.2021 19:00 - 28.04.2021 19:15","aFRR","Not Specified","N/A","AVERAGE","","","","","55.09","0.00"
"28.04.2021 19:15 - 28.04.2021 19:30","aFRR","Not Specified","N/A","AVERAGE","","","","","56.69","0.00"
"28.04.2021 19:30 - 28.04.2021 19:45","aFRR","Not Specified","N/A","AVERAGE","","","","","51.44","0.00"
"28.04.2021 19:45 - 28.04.2021 20:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","46.07"
"28.04.2021 20:00 - 28.04.2021 20:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","43.02"
"28.04.2021 20:15 - 28.04.2021 20:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","48.32"
"28.04.2021 20:30 - 28.04.2021 20:45","aFRR","Not Specified","N/A","AVERAGE","","","","","49.84","0.00"
"28.04.2021 20:45 - 28.04.2021 21:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","30.38"
"28.04.2021 21:00 - 28.04.2021 21:15","aFRR","Not Specified","N/A","AVERAGE","","","","","118.32","20.61"
"28.04.2021 21:15 - 28.04.2021 21:30","aFRR","Not Specified","N/A","AVERAGE","","","","","60.09","0.00"
"28.04.2021 21:30 - 28.04.2021 21:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","41.27"
"28.04.2021 21:45 - 28.04.2021 22:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","14.84"
"28.04.2021 22:00 - 28.04.2021 22:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-32.72"
"28.04.2021 22:15 - 28.04.2021 22:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-95.42"
"28.04.2021 22:30 - 28.04.2021 22:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","12.78"
"28.04.2021 22:45 - 28.04.2021 23:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","25.83"
"28.04.2021 23:00 - 28.04.2021 23:15","aFRR","Not Specified","N/A","AVERAGE","","","","","81.03","0.00"
"28.04.2021 23:15 - 28.04.2021 23:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","40.32"
"28.04.2021 23:30 - 28.04.2021 23:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","33.60"
"28.04.2021 23:45 - 29.04.2021 00:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","24.23"
"29.04.2021 00:00 - 29.04.2021 00:15","aFRR","Not Specified","N/A","AVERAGE","","","","","51.02","32.56"
"29.04.2021 00:15 - 29.04.2021 00:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","46.57"
"29.04.2021 00:30 - 29.04.2021 00:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","46.32"
"29.04.2021 00:45 - 29.04.2021 01:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","40.32"
"29.04.2021 01:00 - 29.04.2021 01:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","35.32"
"29.04.2021 01:15 - 29.04.2021 01:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","42.59"
"29.04.2021 01:30 - 29.04.2021 01:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","38.84"
"29.04.2021 01:45 - 29.04.2021 02:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","38.84"
"29.04.2021 02:00 - 29.04.2021 02:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","40.32"
"29.04.2021 02:15 - 29.04.2021 02:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","46.65"
"29.04.2021 02:30 - 29.04.2021 02:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","44.42"
"29.04.2021 02:45 - 29.04.2021 03:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","40.32"
"29.04.2021 03:00 - 29.04.2021 03:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","23.52"
"29.04.2021 03:15 - 29.04.2021 03:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","38.32"
"29.04.2021 03:30 - 29.04.2021 03:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","29.00"
"29.04.2021 03:45 - 29.04.2021 04:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","10.26"
"29.04.2021 04:00 - 29.04.2021 04:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","44.48"
"29.04.2021 04:15 - 29.04.2021 04:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","36.48"
"29.04.2021 04:30 - 29.04.2021 04:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","38.49"
"29.04.2021 04:45 - 29.04.2021 05:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","17.85"
"29.04.2021 05:00 - 29.04.2021 05:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","11.70"
"29.04.2021 05:15 - 29.04.2021 05:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","29.48"
"29.04.2021 05:30 - 29.04.2021 05:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","39.38"
"29.04.2021 05:45 - 29.04.2021 06:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","47.48"
"29.04.2021 06:00 - 29.04.2021 06:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-84.92"
"29.04.2021 06:15 - 29.04.2021 06:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-30.87"
"29.04.2021 06:30 - 29.04.2021 06:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","43.13"
"29.04.2021 06:45 - 29.04.2021 07:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","46.13"
"29.04.2021 07:00 - 29.04.2021 07:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","46.13"
"29.04.2021 07:15 - 29.04.2021 07:30","aFRR","Not Specified","N/A","AVERAGE","","","","","132.39","46.13"
"29.04.2021 07:30 - 29.04.2021 07:45","aFRR","Not Specified","N/A","AVERAGE","","","","","53.76","0.00"
"29.04.2021 07:45 - 29.04.2021 08:00","aFRR","Not Specified","N/A","AVERAGE","","","","","96.54","0.00"
"29.04.2021 08:00 - 29.04.2021 08:15","aFRR","Not Specified","N/A","AVERAGE","","","","","81.64","49.88"
"29.04.2021 08:15 - 29.04.2021 08:30","aFRR","Not Specified","N/A","AVERAGE","","","","","240.72","0.00"
"29.04.2021 08:30 - 29.04.2021 08:45","aFRR","Not Specified","N/A","AVERAGE","","","","","231.64","0.00"
"29.04.2021 08:45 - 29.04.2021 09:00","aFRR","Not Specified","N/A","AVERAGE","","","","","411.64","0.00"
"29.04.2021 09:00 - 29.04.2021 09:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","20.62"
"29.04.2021 09:15 - 29.04.2021 09:30","aFRR","Not Specified","N/A","AVERAGE","","","","","241.80","0.00"
"29.04.2021 09:30 - 29.04.2021 09:45","aFRR","Not Specified","N/A","AVERAGE","","","","","240.72","0.00"
"29.04.2021 09:45 - 29.04.2021 10:00","aFRR","Not Specified","N/A","AVERAGE","","","","","521.24","0.00"
"29.04.2021 10:00 - 29.04.2021 10:15","aFRR","Not Specified","N/A","AVERAGE","","","","","469.13","0.00"
"29.04.2021 10:15 - 29.04.2021 10:30","aFRR","Not Specified","N/A","AVERAGE","","","","","469.13","0.00"
"29.04.2021 10:30 - 29.04.2021 10:45","aFRR","Not Specified","N/A","AVERAGE","","","","","226.00","0.00"
"29.04.2021 10:45 - 29.04.2021 11:00","aFRR","Not Specified","N/A","AVERAGE","","","","","792.78","0.00"
"29.04.2021 11:00 - 29.04.2021 11:15","aFRR","Not Specified","N/A","AVERAGE","","","","","350.56","0.00"
"29.04.2021 11:15 - 29.04.2021 11:30","aFRR","Not Specified","N/A","AVERAGE","","","","","350.56","0.00"
"29.04.2021 11:30 - 29.04.2021 11:45","aFRR","Not Specified","N/A","AVERAGE","","","","","350.56","0.00"
"29.04.2021 11:45 - 29.04.2021 12:00","aFRR","Not Specified","N/A","AVERAGE","","","","","54.23","50.96"
"29.04.2021 12:00 - 29.04.2021 12:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"29.04.2021 12:15 - 29.04.2021 12:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"29.04.2021 12:30 - 29.04.2021 12:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"29.04.2021 12:45 - 29.04.2021 13:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"29.04.2021 13:00 - 29.04.2021 13:15","aFRR","Not Specified","N/A","AVERAGE","","","","","395.00","-125.00"
"29.04.2021 13:15 - 29.04.2021 13:30","aFRR","Not Specified","N/A","AVERAGE","","","","","63.48","34.29"
"29.04.2021 13:30 - 29.04.2021 13:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","23.01"
"29.04.2021 13:45 - 29.04.2021 14:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","41.48"
"29.04.2021 14:00 - 29.04.2021 14:15","aFRR","Not Specified","N/A","AVERAGE","","","","","170.42","0.00"
"29.04.2021 14:15 - 29.04.2021 14:30","aFRR","Not Specified","N/A","AVERAGE","","","","","57.11","44.48"
"29.04.2021 14:30 - 29.04.2021 14:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","39.57"
"29.04.2021 14:45 - 29.04.2021 15:00","aFRR","Not Specified","N/A","AVERAGE","","","","","69.48","46.92"
"29.04.2021 15:00 - 29.04.2021 15:15","aFRR","Not Specified","N/A","AVERAGE","","","","","50.99","27.77"
"29.04.2021 15:15 - 29.04.2021 15:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","42.41"
"29.04.2021 15:30 - 29.04.2021 15:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","44.48"
"29.04.2021 15:45 - 29.04.2021 16:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","46.47"
"29.04.2021 16:00 - 29.04.2021 16:15","aFRR","Not Specified","N/A","AVERAGE","","","","","84.44","0.00"
"29.04.2021 16:15 - 29.04.2021 16:30","aFRR","Not Specified","N/A","AVERAGE","","","","","63.48","49.16"
"29.04.2021 16:30 - 29.04.2021 16:45","aFRR","Not Specified","N/A","AVERAGE","","","","","71.92","0.00"
"29.04.2021 16:45 - 29.04.2021 17:00","aFRR","Not Specified","N/A","AVERAGE","","","","","61.77","0.00"
"29.04.2021 17:00 - 29.04.2021 17:15","aFRR","Not Specified","N/A","AVERAGE","","","","","65.72","48.38"
"29.04.2021 17:15 - 29.04.2021 17:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","50.63"
"29.04.2021 17:30 - 29.04.2021 17:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"29.04.2021 17:45 - 29.04.2021 18:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"29.04.2021 18:00 - 29.04.2021 18:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","50.63"
"29.04.2021 18:15 - 29.04.2021 18:30","aFRR","Not Specified","N/A","AVERAGE","","","","","65.72","50.63"
"29.04.2021 18:30 - 29.04.2021 18:45","aFRR","Not Specified","N/A","AVERAGE","","","","","73.01","0.00"
"29.04.2021 18:45 - 29.04.2021 19:00","aFRR","Not Specified","N/A","AVERAGE","","","","","67.93","0.00"
"29.04.2021 19:00 - 29.04.2021 19:15","aFRR","Not Specified","N/A","AVERAGE","","","","","55.56","49.13"
"29.04.2021 19:15 - 29.04.2021 19:30","aFRR","Not Specified","N/A","AVERAGE","","","","","51.41","0.00"
"29.04.2021 19:30 - 29.04.2021 19:45","aFRR","Not Specified","N/A","AVERAGE","","","","","53.37","0.00"
"29.04.2021 19:45 - 29.04.2021 20:00","aFRR","Not Specified","N/A","AVERAGE","","","","","53.08","0.00"
"29.04.2021 20:00 - 29.04.2021 20:15","aFRR","Not Specified","N/A","AVERAGE","","","","","65.47","0.00"
"29.04.2021 20:15 - 29.04.2021 20:30","aFRR","Not Specified","N/A","AVERAGE","","","","","58.56","0.00"
"29.04.2021 20:30 - 29.04.2021 20:45","aFRR","Not Specified","N/A","AVERAGE","","","","","52.88","41.48"
"29.04.2021 20:45 - 29.04.2021 21:00","aFRR","Not Specified","N/A","AVERAGE","","","","","52.56","50.42"
"29.04.2021 21:00 - 29.04.2021 21:15","aFRR","Not Specified","N/A","AVERAGE","","","","","58.80","0.00"
"29.04.2021 21:15 - 29.04.2021 21:30","aFRR","Not Specified","N/A","AVERAGE","","","","","58.31","0.00"
"29.04.2021 21:30 - 29.04.2021 21:45","aFRR","Not Specified","N/A","AVERAGE","","","","","51.56","0.00"
"29.04.2021 21:45 - 29.04.2021 22:00","aFRR","Not Specified","N/A","AVERAGE","","","","","51.56","42.52"
"29.04.2021 22:00 - 29.04.2021 22:15","aFRR","Not Specified","N/A","AVERAGE","","","","","63.14","45.94"
"29.04.2021 22:15 - 29.04.2021 22:30","aFRR","Not Specified","N/A","AVERAGE","","","","","59.55","0.00"
"29.04.2021 22:30 - 29.04.2021 22:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","46.54"
"29.04.2021 22:45 - 29.04.2021 23:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","46.54"
"29.04.2021 23:00 - 29.04.2021 23:15","aFRR","Not Specified","N/A","AVERAGE","","","","","50.73","51.77"
"29.04.2021 23:15 - 29.04.2021 23:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"29.04.2021 23:30 - 29.04.2021 23:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","45.45"
"29.04.2021 23:45 - 30.04.2021 00:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","37.72"
"30.04.2021 00:00 - 30.04.2021 00:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"30.04.2021 00:15 - 30.04.2021 00:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","46.54"
"30.04.2021 00:30 - 30.04.2021 00:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","49.14"
"30.04.2021 00:45 - 30.04.2021 01:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","48.54"
"30.04.2021 01:00 - 30.04.2021 01:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"30.04.2021 01:15 - 30.04.2021 01:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","46.54"
"30.04.2021 01:30 - 30.04.2021 01:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","43.54"
"30.04.2021 01:45 - 30.04.2021 02:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","46.54"
"30.04.2021 02:00 - 30.04.2021 02:15","aFRR","Not Specified","N/A","AVERAGE","","","","","54.99","51.80"
"30.04.2021 02:15 - 30.04.2021 02:30","aFRR","Not Specified","N/A","AVERAGE","","","","","50.82","0.00"
"30.04.2021 02:30 - 30.04.2021 02:45","aFRR","Not Specified","N/A","AVERAGE","","","","","50.84","0.00"
"30.04.2021 02:45 - 30.04.2021 03:00","aFRR","Not Specified","N/A","AVERAGE","","","","","52.34","0.00"
"30.04.2021 03:00 - 30.04.2021 03:15","aFRR","Not Specified","N/A","AVERAGE","","","","","50.73","0.00"
"30.04.2021 03:15 - 30.04.2021 03:30","aFRR","Not Specified","N/A","AVERAGE","","","","","50.78","0.00"
"30.04.2021 03:30 - 30.04.2021 03:45","aFRR","Not Specified","N/A","AVERAGE","","","","","55.54","0.00"
"30.04.2021 03:45 - 30.04.2021 04:00","aFRR","Not Specified","N/A","AVERAGE","","","","","50.84","0.00"
"30.04.2021 04:00 - 30.04.2021 04:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","48.37"
"30.04.2021 04:15 - 30.04.2021 04:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","50.88"
"30.04.2021 04:30 - 30.04.2021 04:45","aFRR","Not Specified","N/A","AVERAGE","","","","","65.64","0.00"
"30.04.2021 04:45 - 30.04.2021 05:00","aFRR","Not Specified","N/A","AVERAGE","","","","","68.80","0.00"
"30.04.2021 05:00 - 30.04.2021 05:15","aFRR","Not Specified","N/A","AVERAGE","","","","","62.59","0.00"
"30.04.2021 05:15 - 30.04.2021 05:30","aFRR","Not Specified","N/A","AVERAGE","","","","","269.04","0.00"
"30.04.2021 05:30 - 30.04.2021 05:45","aFRR","Not Specified","N/A","AVERAGE","","","","","665.00","0.00"
"30.04.2021 05:45 - 30.04.2021 06:00","aFRR","Not Specified","N/A","AVERAGE","","","","","665.00","0.00"
"30.04.2021 06:00 - 30.04.2021 06:15","aFRR","Not Specified","N/A","AVERAGE","","","","","507.62","0.00"
"30.04.2021 06:15 - 30.04.2021 06:30","aFRR","Not Specified","N/A","AVERAGE","","","","","677.50","0.00"
"30.04.2021 06:30 - 30.04.2021 06:45","aFRR","Not Specified","N/A","AVERAGE","","","","","532.62","0.00"
"30.04.2021 06:45 - 30.04.2021 07:00","aFRR","Not Specified","N/A","AVERAGE","","","","","532.62","0.00"
"30.04.2021 07:00 - 30.04.2021 07:15","aFRR","Not Specified","N/A","AVERAGE","","","","","431.70","0.00"
"30.04.2021 07:15 - 30.04.2021 07:30","aFRR","Not Specified","N/A","AVERAGE","","","","","381.70","0.00"
"30.04.2021 07:30 - 30.04.2021 07:45","aFRR","Not Specified","N/A","AVERAGE","","","","","381.70","0.00"
"30.04.2021 07:45 - 30.04.2021 08:00","aFRR","Not Specified","N/A","AVERAGE","","","","","381.70","0.00"
"30.04.2021 08:00 - 30.04.2021 08:15","aFRR","Not Specified","N/A","AVERAGE","","","","","173.10","0.00"
"30.04.2021 08:15 - 30.04.2021 08:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"30.04.2021 08:30 - 30.04.2021 08:45","aFRR","Not Specified","N/A","AVERAGE","","","","","54.28","0.00"
"30.04.2021 08:45 - 30.04.2021 09:00","aFRR","Not Specified","N/A","AVERAGE","","","","","55.26","0.00"
"30.04.2021 09:00 - 30.04.2021 09:15","aFRR","Not Specified","N/A","AVERAGE","","","","","239.48","0.00"
"30.04.2021 09:15 - 30.04.2021 09:30","aFRR","Not Specified","N/A","AVERAGE","","","","","419.48","0.00"
"30.04.2021 09:30 - 30.04.2021 09:45","aFRR","Not Specified","N/A","AVERAGE","","","","","375.22","0.00"
"30.04.2021 09:45 - 30.04.2021 10:00","aFRR","Not Specified","N/A","AVERAGE","","","","","375.22","0.00"
"30.04.2021 10:00 - 30.04.2021 10:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"30.04.2021 10:15 - 30.04.2021 10:30","aFRR","Not Specified","N/A","AVERAGE","","","","","63.09","0.00"
"30.04.2021 10:30 - 30.04.2021 10:45","aFRR","Not Specified","N/A","AVERAGE","","","","","107.59","0.00"
"30.04.2021 10:45 - 30.04.2021 11:00","aFRR","Not Specified","N/A","AVERAGE","","","","","77.16","0.00"
"30.04.2021 11:00 - 30.04.2021 11:15","aFRR","Not Specified","N/A","AVERAGE","","","","","220.78","0.00"
"30.04.2021 11:15 - 30.04.2021 11:30","aFRR","Not Specified","N/A","AVERAGE","","","","","71.34","0.00"
"30.04.2021 11:30 - 30.04.2021 11:45","aFRR","Not Specified","N/A","AVERAGE","","","","","54.39","0.00"
"30.04.2021 11:45 - 30.04.2021 12:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"30.04.2021 12:00 - 30.04.2021 12:15","aFRR","Not Specified","N/A","AVERAGE","","","","","105.11","0.00"
"30.04.2021 12:15 - 30.04.2021 12:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","54.00"
"30.04.2021 12:30 - 30.04.2021 12:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"30.04.2021 12:45 - 30.04.2021 13:00","aFRR","Not Specified","N/A","AVERAGE","","","","","55.75","0.00"
"30.04.2021 13:00 - 30.04.2021 13:15","aFRR","Not Specified","N/A","AVERAGE","","","","","83.51","0.00"
"30.04.2021 13:15 - 30.04.2021 13:30","aFRR","Not Specified","N/A","AVERAGE","","","","","70.84","0.00"
"30.04.2021 13:30 - 30.04.2021 13:45","aFRR","Not Specified","N/A","AVERAGE","","","","","220.60","0.00"
"30.04.2021 13:45 - 30.04.2021 14:00","aFRR","Not Specified","N/A","AVERAGE","","","","","119.82","0.00"
"30.04.2021 14:00 - 30.04.2021 14:15","aFRR","Not Specified","N/A","AVERAGE","","","","","60.58","0.00"
"30.04.2021 14:15 - 30.04.2021 14:30","aFRR","Not Specified","N/A","AVERAGE","","","","","71.34","0.00"
"30.04.2021 14:30 - 30.04.2021 14:45","aFRR","Not Specified","N/A","AVERAGE","","","","","55.06","0.00"
"30.04.2021 14:45 - 30.04.2021 15:00","aFRR","Not Specified","N/A","AVERAGE","","","","","107.21","0.00"
"30.04.2021 15:00 - 30.04.2021 15:15","aFRR","Not Specified","N/A","AVERAGE","","","","","55.06","51.45"
"30.04.2021 15:15 - 30.04.2021 15:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"30.04.2021 15:30 - 30.04.2021 15:45","aFRR","Not Specified","N/A","AVERAGE","","","","","246.76","0.00"
"30.04.2021 15:45 - 30.04.2021 16:00","aFRR","Not Specified","N/A","AVERAGE","","","","","239.64","0.00"
"30.04.2021 16:00 - 30.04.2021 16:15","aFRR","Not Specified","N/A","AVERAGE","","","","","65.55","0.00"
"30.04.2021 16:15 - 30.04.2021 16:30","aFRR","Not Specified","N/A","AVERAGE","","","","","55.46","0.00"
"30.04.2021 16:30 - 30.04.2021 16:45","aFRR","Not Specified","N/A","AVERAGE","","","","","63.71","0.00"
"30.04.2021 16:45 - 30.04.2021 17:00","aFRR","Not Specified","N/A","AVERAGE","","","","","245.55","0.00"
"30.04.2021 17:00 - 30.04.2021 17:15","aFRR","Not Specified","N/A","AVERAGE","","","","","55.06","50.55"
"30.04.2021 17:15 - 30.04.2021 17:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"30.04.2021 17:30 - 30.04.2021 17:45","aFRR","Not Specified","N/A","AVERAGE","","","","","52.06","0.00"
"30.04.2021 17:45 - 30.04.2021 18:00","aFRR","Not Specified","N/A","AVERAGE","","","","","60.25","0.00"
"30.04.2021 18:00 - 30.04.2021 18:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"30.04.2021 18:15 - 30.04.2021 18:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"30.04.2021 18:30 - 30.04.2021 18:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"30.04.2021 18:45 - 30.04.2021 19:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","50.49"
"30.04.2021 19:00 - 30.04.2021 19:15","aFRR","Not Specified","N/A","AVERAGE","","","","","98.71","52.15"
